Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117601,01,0965,1,196250106957,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117602,01,0965,5,195480001953,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117603,01,0965,5,195830084792,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117604,01,0965,8,195260048843,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117605,01,0965,5,196781904858,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117606,01,0965,5,195570000875,CASH,-----------------------, ----------,---------,------,,50,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117607,01,0965,5,195571925023,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117608,01,0965,5,196800122459,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117609,01,0965,5,195500065775,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117610,01,0965,5,195831903860,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117611,01,0965,5,196790121513,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117612,01,0965,5,195011953528,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117613,01,0965,5,195011986442,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117614,01,0965,5,195010011332,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117615,01,0965,5,195480064084,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117616,01,0965,5,195471920342,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117617,01,0965,1,195940094548,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117618,01,0965,1,195940094556,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117619,01,0965,5,195830000629,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117620,01,0965,5,195011988542,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117621,01,0965,5,195741903267,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117622,01,0965,5,195671913855,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117623,01,0965,5,195670077115,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117624,01,0965,5,196791910589,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117625,01,0965,5,195530067675,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117626,01,0965,6,195960001023,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117627,01,0965,6,195101996251,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117628,01,0965,6,195960001252,CASH,-----------------------, ----------,---------,------,,100,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117629,01,0965,5,195010001868,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117630,01,0965,5,195320000845,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117631,01,0965,5,195320001876,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117632,01,0965,5,195501911602,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117633,01,0965,5,196530000887,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117634,01,0965,5,195741949003,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117635,01,0965,5,195471925123,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117636,01,0965,5,195500065589,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117637,01,0965,5,195011936372,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117638,01,0965,5,195240046089,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117639,01,0965,5,196931923571,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117640,01,0965,6,196711993616,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117641,01,0965,5,196800000833,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117642,01,0965,5,195011926288,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117643,01,0965,5,195011913143,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117644,01,0965,5,195281927847,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117645,01,0965,5,196230104907,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117646,01,0965,5,196630000639,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117647,01,0965,5,195791908448,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117648,01,0965,2,195541943566,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117649,01,0965,5,195240000968,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117650,01,0965,5,196801930052,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117651,01,0965,5,195010003844,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117652,01,0965,5,195570071373,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117653,01,0965,5,195571927808,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117654,01,0965,5,195670000627,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117655,01,0965,5,195890090856,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117656,05,0965,5,195010009559,CASH,-----------------------, ----------,---------,------,,1500,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117656,01,0965,5,195010009559,CASH,-----------------------, ----------,---------,------,,2330,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117657,01,0965,5,196230001431,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117658,01,0965,5,196230105067,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117659,01,0965,1,196250106752,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117660,01,0965,5,196620000941,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117661,01,0965,5,195321913429,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117662,01,0965,5,195751943445,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117663,01,0965,5,195750081105,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117664,01,0965,5,196231912951,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117665,01,0965,5,196230001598,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117666,01,0965,5,195241911531,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117667,01,0965,5,196231935616,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117668,01,0965,5,195011941619,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117669,01,0965,5,195500001301,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117670,01,0965,5,196920127357,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117671,01,0965,1,195940094378,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117672,01,0965,5,196070099545,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117673,01,0965,5,195691933691,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117674,01,0965,5,195780000029,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,03-Nov-25,B06425,0117675,01,0965,0,196790121432,CASH,-----------------------, ----------,---------,------,,2100,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083316,01,0965,2,195590071922,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083317,01,0965,2,195860087168,CASH,-----------------------, ----------,---------,------,,3950,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083317,05,0965,2,195860087168,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083318,01,0965,2,195330001157,CASH,-----------------------, ----------,---------,------,,1290,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083319,01,0965,2,195900092071,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083320,01,0965,2,195900092232,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083321,01,0965,2,195901959426,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083322,01,0965,2,195900092151,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083323,01,0965,2,195591960836,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083324,01,0965,2,195860088377,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083325,01,0965,2,195541958971,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083326,01,0973,2,211670129447,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083327,01,0973,6,194410098066,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
